to,from,Village Census code,Id,,,,,,
13366,13366,90534,29496,,,,,,
4010,4010,95340,10037,,,,,,
3978,3978,95367,9981,,,,,,
13182,13186,90459,29177,,,,,,
144,148,91919,362,,,,,,
151,151,91864,374,,,,,,
3550,13370,73823,29506,,,,,,
13370,13370,73823,29506,,,,,,
13401,13401,90574,29551,,,,,,
13213,13213,92166,29208,,,,,,
13199,13199,90401,29191,,,,,,
13368,13199,90401,29191,,,,,,
165,165,91746,415,,,,,,
4000,4000,95404,10022,,,,,,
3587,3661,94576,9218,,,,,,
3987,3987,0,9998,,,,,,
317,317,92049,737,,,,,,
3990,3995,95343,10010,,,,,,
13402,13402,90548,29555,,,,,,
343,343,91974,799,,,,,,
158,158,91883,392,,,,,,
13185,13185,90461,29176,,,,,,
19730,332,91939,38019,,,,,,
3990,3990,95395,10002,,,,,,
3990,3990,95394,10003,,,,,,
175,4073,73584,10167,,,,,,
13165,13168,73736,29154,,,,,,
347,347,92016,810,,,,,,
13165,13169,90349,29157,,,,,,
13394,13394,90507,46528,,,,,,
175,175,91736,453,,,,,,
3984,3681,95400,9271,,,,,,
13141,13141,91608,29116,,,,,,
347,347,92018,811,,,,,,
19724,13349,99121,47800,,,,,,
19147,13349,99121,47800,,,,,,
13188,13188,90411,29180,,,,,,
350,3839,86734,9663,,,,,,
176,176,91829,458,,,,,,
13359,13363,0,29493,,,,,,
322,322,92031,747,,,,,,
13401,13401,91667,29552,,,,,,
312,312,87092,37961,,,,,,
322,322,87092,748,,,,,,
19852,19696,87092,770,,,,,,
19732,3602,87092,40702,,,,,,
143,143,91898,350,,,,,,
152,152,91858,377,,,,,,
13176,13176,90433,29165,,,,,,
355,355,0,831,,,,,,
161,161,91813,400,,,,,,
13354,13354,90519,29482,,,,,,
13374,13374,86866,29513,,,,,,
4011,4011,95339,10038,,,,,,
13356,13356,90526,29485,,,,,,
4007,4007,95411,10034,,,,,,
3596,3596,94658,9068,,,,,,
341,341,91971,795,,,,,,
13200,13200,91626,29192,,,,,,
323,323,92053,751,,,,,,
318,318,0,739,,,,,,
348,348,92011,813,,,,,,
184,184,91921,483,,,,,,
3980,3599,94756,9076,,,,,,
161,161,91766,401,,,,,,
13377,13377,90514,29517,,,,,,
19708,19708,91709,421,,,,,,
325,325,92062,753,,,,,,
331,48,92062,160,,,,,,
182,182,91724,477,,,,,,
4017,3788,95335,9514,,,,,,
144,144,91896,352,,,,,,
3987,3987,95405,9999,,,,,,
4001,4001,95407,10023,,,,,,
13212,13212,73106,29206,,,,,,
3783,19712,73106,468,,,,,,
346,13212,73106,29206,,,,,,
13179,13183,90423,29173,,,,,,
173,173,91733,444,,,,,,
3588,3588,94580,9045,,,,,,
13165,13165,90389,29148,,,,,,
3547,3547,94616,8938,,,,,,
3562,4046,94601,43075,,,,,,
3547,3547,94604,8939,,,,,,
3543,3543,94590,8930,,,,,,
19601,19601,94609,47700,,,,,,
13362,13367,90530,29498,,,,,,
3588,3587,103529,9043,,,,,,
13151,13151,90378,29127,,,,,,
144,148,91913,363,,,,,,
177,177,91795,460,,,,,,
19716,186,91927,487,,,,,,
160,3958,91716,9934,,,,,,
329,329,91945,761,,,,,,
3591,3591,91519,9053,,,,,,
19734,13348,91519,29470,,,,,,
3547,3547,94620,8940,,,,,,
3853,3678,72686,9259,,,,,,
3834,131,94567,327,,,,,,
13214,13214,91590,29209,,,,,,
3958,3958,91962,42963,,,,,,
3935,3935,96392,9887,,,,,,
19757,19757,90484,29537,,,,,,
19852,19696,91941,771,,,,,,
3945,19364,91954,10417,,,,,,
13152,13152,90419,29128,,,,,,
13357,13357,90525,29487,,,,,,
349,349,92025,816,,,,,,
163,163,91712,48589,,,,,,
333,163,91712,48589,,,,,,
150,150,91862,370,,,,,,
19716,186,0,488,,,,,,
13214,13214,0,47084,,,,,,
13165,13165,90405,29149,,,,,,
13165,13165,90406,29150,,,,,,
13274,309,72818,724,,,,,,
350,3940,92008,9895,,,,,,
3596,47,94673,158,,,,,,
13403,13403,73427,29559,,,,,,
150,3795,98427,9532,,,,,,
4016,3795,98427,9532,,,,,,
13172,13172,90408,29161,,,,,,
3562,3664,0,9224,,,,,,
19202,3664,0,9224,,,,,,
171,171,91833,438,,,,,,
181,13375,0,29514,,,,,,
13375,13375,0,29514,,,,,,
3996,3996,95344,10013,,,,,,
157,157,91874,389,,,,,,
157,157,91850,390,,,,,,
162,162,91754,407,,,,,,
318,318,92052,740,,,,,,
184,311,92070,727,,,,,,
313,319,92054,741,,,,,,
19738,19738,91942,772,,,,,,
341,3733,91644,9392,,,,,,
19526,153,91852,378,,,,,,
19601,3695,94587,9298,,,,,,
354,354,91999,828,,,,,,
3596,3596,94626,9070,,,,,,
3597,3597,94765,9074,,,,,,
179,13223,86974,29225,,,,,,
3989,3991,95396,10004,,,,,,
3562,3562,94603,8987,,,,,,
13201,13201,90397,29194,,,,,,
13375,13375,90556,29515,,,,,,
19147,13349,90584,47821,,,,,,
19750,19750,90552,29484,,,,,,
19733,356,91988,834,,,,,,
13390,13390,90483,29534,,,,,,
339,342,91983,797,,,,,,
13175,13175,90407,29164,,,,,,
13200,13200,73123,29193,,,,,,
3979,3979,95363,9983,,,,,,
163,163,91711,410,,,,,,
3998,19976,91548,9096,,,,,,
19202,19202,0,757,,,,,,
168,4123,91837,10296,,,,,,
13165,13168,90432,29155,,,,,,
19716,186,91925,489,,,,,,
13182,13182,90425,29171,,,,,,
13395,13395,90490,29540,,,,,,
13396,13396,90501,29541,,,,,,
19147,334,92040,778,,,,,,
13391,13391,90487,29535,,,,,,
4012,4012,95329,10040,,,,,,
13381,13381,90499,29525,,,,,,
13180,13180,91800,394,,,,,,
171,180,91798,472,,,,,,
19716,186,91929,490,,,,,,
329,329,91947,762,,,,,,
13159,13159,90367,29138,,,,,,
13161,13161,90368,29142,,,,,,
150,150,92103,48572,,,,,,
316,316,92103,736,,,,,,
13402,13402,92103,29556,,,,,,
13371,13376,90512,29516,,,,,,
13142,13142,90361,29117,,,,,,
13142,13142,90462,29118,,,,,,
19732,3838,92022,9659,,,,,,
171,171,91820,439,,,,,,
3589,3589,94596,9047,,,,,,
13364,13364,90472,29494,,,,,,
13163,13163,90386,29144,,,,,,
333,333,91953,42560,,,,,,
13373,13373,90516,29511,,,,,,
13373,13373,0,29512,,,,,,
19729,19729,91975,791,,,,,,
19724,324,92066,752,,,,,,
3983,13400,95378,10046,,,,,,
317,3850,91522,9694,,,,,,
19738,19738,92119,763,,,,,,
13378,13378,92119,47814,,,,,,
178,178,91694,465,,,,,,
312,312,91694,728,,,,,,
161,161,91768,402,,,,,,
4002,4002,95385,10024,,,,,,
13143,13143,90359,29119,,,,,,
168,13421,103364,29586,,,,,,
13170,13170,87367,29158,,,,,,
182,182,91728,478,,,,,,
19202,330,87440,765,,,,,,
19852,19696,91957,787,,,,,,
13165,19682,90388,10124,,,,,,
13146,13146,90457,29122,,,,,,
13362,13367,90528,29499,,,,,,
13180,13180,91818,395,,,,,,
3561,3561,94568,8985,,,,,,
4003,4003,95406,10026,,,,,,
155,155,91879,383,,,,,,
13147,13147,90414,29123,,,,,,
13364,13400,90489,29548,,,,,,
145,145,91893,354,,,,,,
13362,13367,90529,29500,,,,,,
3981,3981,95376,9986,,,,,,
3981,3981,95358,9987,,,,,,
312,312,92079,729,,,,,,
19147,334,91959,779,,,,,,
13162,13164,90392,29147,,,,,,
3562,3562,94602,8988,,,,,,
3834,13230,94605,29237,,,,,,
13349,13230,94605,29237,,,,,,
3990,3995,75186,10011,,,,,,
13375,13382,90493,29526,,,,,,
13177,13177,90438,29166,,,,,,
19709,13040,98827,41531,,,,,,
13378,13117,91393,29084,,,,,,
341,341,91973,796,,,,,,
170,170,91840,434,,,,,,
329,329,99884,764,,,,,,
13172,13178,90435,29167,,,,,,
173,173,91782,445,,,,,,
320,173,91782,445,,,,,,
13380,13386,72841,29530,,,,,,
143,143,91899,351,,,,,,
347,13525,91581,29785,,,,,,
19738,19738,0,47806,,,,,,
3997,3997,95341,10016,,,,,,
3984,3984,95370,9994,,,,,,
182,182,91726,479,,,,,,
314,3605,0,9094,,,,,,
322,322,92033,749,,,,,,
161,19761,73163,28984,,,,,,
13047,19761,73163,28984,,,,,,
178,3639,91773,9151,,,,,,
13179,13183,90422,29394,,,,,,
333,333,91966,777,,,,,,
3607,19976,91732,9098,,,,,,
175,175,91731,455,,,,,,
13148,13148,90416,48275,,,,,,
156,156,91877,387,,,,,,
13193,13193,90372,29185,,,,,,
13397,13397,90506,29543,,,,,,
13356,13356,90527,29486,,,,,,
326,3713,92117,9347,,,,,,
3591,3591,94573,9054,,,,,,
13182,13182,90424,29172,,,,,,
13387,13387,90476,29531,,,,,,
13144,13144,90363,29120,,,,,,
13162,13162,90369,29143,,,,,,
326,326,92078,756,,,,,,
13362,13367,90531,29501,,,,,,
3935,342,91982,798,,,,,,
19716,186,91928,491,,,,,,
327,327,92064,758,,,,,,
154,154,91872,380,,,,,,
167,167,91740,423,,,,,,
184,184,91920,484,,,,,,
162,162,91762,408,,,,,,
13377,13377,90508,29518,,,,,,
150,3836,91781,9655,,,,,,
19714,3836,91781,9655,,,,,,
13160,13160,90376,29140,,,,,,
175,13462,91735,29648,,,,,,
174,174,91791,451,,,,,,
3996,3996,96179,10014,,,,,,
19679,19679,95391,10027,,,,,,
3997,3997,96366,10017,,,,,,
3958,13313,91563,29367,,,,,,
13378,13313,91563,29367,,,,,,
13179,13179,90434,29168,,,,,,
3587,19679,94578,10028,,,,,,
19679,19679,94578,10028,,,,,,
19733,356,0,835,,,,,,
185,185,91922,485,,,,,,
335,335,92042,781,,,,,,
13398,13398,90515,29545,,,,,,
3990,3995,95381,10012,,,,,,
13368,13368,90532,29504,,,,,,
147,3755,91889,9437,,,,,,
3996,3996,95346,10015,,,,,,
13401,13401,90573,29553,,,,,,
3590,3590,94599,9052,,,,,,
19724,3704,91456,44857,,,,,,
13351,13350,0,29473,,,,,,
13350,13350,0,29473,,,,,,
13359,13359,90469,29489,,,,,,
13396,13396,90504,29542,,,,,,
13182,13186,90460,29178,,,,,,
151,151,91868,375,,,,,,
19602,19602,91541,9048,,,,,,
337,3704,91510,9326,,,,,,
19601,3586,94589,9041,,,,,,
336,336,91965,783,,,,,,
13153,13153,90381,29129,,,,,,
340,267,91464,625,,,,,,
355,355,0,832,,,,,,
313,313,92090,731,,,,,,
13351,3666,103138,9239,,,,,,
171,171,91631,440,,,,,,
13210,19146,91631,41522,,,,,,
13362,13350,91631,29474,,,,,,
3980,3980,95372,9984,,,,,,
170,170,91839,435,,,,,,
170,170,91842,436,,,,,,
13369,13369,90539,29505,,,,,,
4014,4014,95408,10044,,,,,,
350,350,92028,818,,,,,,
3981,3981,95371,9988,,,,,,
178,178,91776,466,,,,,,
337,337,92044,786,,,,,,
19679,3982,95359,9991,,,,,,
13349,13530,87190,29100,,,,,,
3989,13603,95264,29896,,,,,,
321,321,73395,744,,,,,,
343,343,73395,800,,,,,,
155,155,91878,384,,,,,,
144,148,914383,364,,,,,,
13187,13189,90409,29181,,,,,,
13360,13360,90466,29490,,,,,,
13157,13157,90454,29133,,,,,,
13190,13194,90370,29186,,,,,,
170,170,91841,437,,,,,,
3945,344,91949,802,,,,,,
13361,13361,88430,29491,,,,,,
179,179,91779,470,,,,,,
165,165,91745,416,,,,,,
13165,13168,90428,29156,,,,,,
3591,3591,94595,9055,,,,,,
13399,13399,90503,29546,,,,,,
19716,19716,91730,480,,,,,,
3570,149,91890,9004,,,,,,
13209,13209,0,29202,,,,,,
13192,13197,72775,29189,,,,,,
4005,4037,95380,10085,,,,,,
151,151,0,48570,,,,,,
3983,3983,95360,9992,,,,,,
3562,3562,88320,8989,,,,,,
4014,4014,95377,10045,,,,,,
348,348,92004,815,,,,,,
350,348,92004,815,,,,,,
3593,3592,91470,9056,,,,,,
13210,3592,91470,29204,,,,,,
4017,4017,0,10051,,,,,,
13160,13160,90384,29141,,,,,,
13198,13202,90399,29195,,,,,,
13399,13399,90502,29547,,,,,,
13384,13392,90471,29536,,,,,,
13154,13154,90382,29130,,,,,,
13352,13352,90601,29478,,,,,,
13149,13149,90415,29125,,,,,,
13201,13206,90354,29199,,,,,,
3570,149,91886,368,,,,,,
331,331,91930,767,,,,,,
4013,4013,88348,10043,,,,,,
13350,13350,73160,29475,,,,,,
13184,3542,90421,8929,,,,,,
13184,13184,90421,29175,,,,,,
178,13184,90421,29175,,,,,,
3587,62,94581,190,,,,,,
13166,13166,90394,29151,,,,,,
13205,13211,90446,29205,,,,,,
13155,13155,90418,29131,,,,,,
349,349,0,817,,,,,,
341,341,91972,38475,,,,,,
160,160,91717,398,,,,,,
347,347,92017,812,,,,,,
352,352,92001,37993,,,,,,
13203,13203,90398,29196,,,,,,
13180,13180,91803,48964,,,,,,
171,180,91797,473,,,,,,
3543,3543,94584,8931,,,,,,
3997,3997,95342,10019,,,,,,
13195,13195,90374,29187,,,,,,
161,161,0,390,,,,,,
13366,13366,0,47641,,,,,,
13196,13196,90373,29188,,,,,,
19734,13348,91408,47822,,,,,,
13391,13404,90577,29563,,,,,,
173,173,91786,446,,,,,,
13378,13378,90562,29520,,,,,,
177,177,91771,461,,,,,,
174,174,92173,452,,,,,,
19730,332,92173,773,,,,,,
19730,13323,92173,29382,,,,,,
168,168,91815,429,,,,,,
13362,13362,90468,29492,,,,,,
3984,3984,95413,9995,,,,,,
19202,330,91944,766,,,,,,
13167,13167,90390,29152,,,,,,
13405,13405,98867,29565,,,,,,
336,336,91678,46801,,,,,,
13214,3577,73383,9021,,,,,,
320,3577,73383,9021,,,,,,
165,165,91747,417,,,,,,
3563,3563,94729,8990,,,,,,
156,156,91876,388,,,,,,
19732,356,91989,836,,,,,,
3596,3596,94660,9071,,,,,,
177,177,91794,462,,,,,,
13370,13370,90543,29507,,,,,,
3985,3985,95368,9996,,,,,,
144,148,91915,365,,,,,,
19709,169,91814,433,,,,,,
173,4171,91784,10409,,,,,,
3993,3993,95327,10007,,,,,,
13212,13212,91680,29207,,,,,,
13212,13212,91680,29207,,,,,,
3587,3578,102639,9026,,,,,,
155,155,91881,385,,,,,,
3544,3544,94633,8932,,,,,,
3596,3548,94666,8946,,,,,,
19734,354,91995,829,,,,,,
331,331,0,889,,,,,,
3945,344,0,803,,,,,,
19724,3617,98434,48411,,,,,,
19730,13393,0,42964,,,,,,
13393,338,0,42964,,,,,,
13047,19761,0,29561,,,,,,
4016,4016,95356,10049,,,,,,
13406,13406,90578,29566,,,,,,
13403,13403,90572,29554,,,,,,
346,3565,92039,8996,,,,,,
13187,13187,90458,29179,,,,,,
176,176,91831,459,,,,,,
13190,13190,90412,29182,,,,,,
3544,3544,94632,8933,,,,,,
177,177,91796,463,,,,,,
3545,3545,94586,8934,,,,,,
163,163,91630,411,,,,,,
13180,13180,90569,29562,,,,,,
3998,3998,95325,10020,,,,,,
340,340,91979,793,,,,,,
167,4053,91475,10116,,,,,,
167,167,91722,426,,,,,,
171,171,91824,441,,,,,,
321,321,92055,745,,,,,,
321,321,92056,746,,,,,,
19526,19526,91911,357,,,,,,
3587,13474,91651,29675,,,,,,
13365,13365,90463,29495,,,,,,
13383,13383,90492,29527,,,,,,
172,172,91811,48834,,,,,,
173,355,91785,833,,,,,,
355,355,91785,833,,,,,,
3550,3550,94613,8953,,,,,,
175,175,91734,457,,,,,,
13207,13215,90440,29210,,,,,,
181,181,103061,476,,,,,,
160,160,91742,48586,,,,,,
314,314,92086,733,,,,,,
328,13378,99458,38137,,,,,,
13378,13378,99458,38137,,,,,,
158,158,0,393,,,,,,
315,315,92089,734,,,,,,
19732,3716,91387,822,,,,,,
179,179,87304,471,,,,,,
3978,3978,87304,9982,,,,,,
19734,354,91992,830,,,,,,
350,350,92027,819,,,,,,
3945,344,65413,804,,,,,,
13371,13371,73049,29508,,,,,,
322,322,92029,39169,,,,,,
178,178,91777,467,,,,,,
3589,3589,98560,9049,,,,,,
3988,3988,98560,10000,,,,,,
13171,13171,90350,29159,,,,,,
165,165,91748,418,,,,,,
13372,13372,90537,29509,,,,,,
13350,13350,90593,29476,,,,,,
3559,3559,0,8981,,,,,,
154,3961,91870,9948,,,,,,
162,13328,91763,29393,,,,,,
182,182,91727,481,,,,,,
13352,13352,72877,29479,,,,,,
3550,3550,94614,8954,,,,,,
157,3629,92113,9138,,,,,,
19738,19738,92113,774,,,,,,
352,3629,92113,9138,,,,,,
4011,3679,94840,9263,,,,,,
183,183,91827,482,,,,,,
13274,309,92073,725,,,,,,
13156,13156,90383,29132,,,,,,
158,158,91882,47504,,,,,,
19716,186,91924,493,,,,,,
3981,3981,95374,9989,,,,,,
13163,13163,90385,29145,,,,,,
4017,4017,73233,10052,,,,,,
168,168,91836,430,,,,,,
4002,4002,95328,10025,,,,,,
3993,3993,95383,10008,,,,,,
13198,13198,90355,29190,,,,,,
19710,19710,91750,419,,,,,,
13209,13209,0,29203,,,,,,
3989,3989,91442,10001,,,,,,
4006,4006,95389,10031,,,,,,
13157,13157,90452,29134,,,,,,
3597,3931,0,9878,,,,,,
352,352,92002,825,,,,,,
13398,13358,90467,29488,,,,,,
13157,13157,90453,29135,,,,,,
9256,9256,89500,21956,,,,,,
9264,9264,95462,21982,,,,,,
9470,9470,89640,22320,,,,,,
20631,20631,89847,22208,,,,,,
9393,9393,89861,22205,,,,,,
9489,9489,73133,22354,,,,,,
9394,9394,89848,22209,,,,,,
9433,9433,89809,22265,,,,,,
9414,9414,89782,22238,,,,,,
9263,9263,89602,21979,,,,,,
9393,9393,89602,22206,,,,,,
9265,9278,89597,22003,,,,,,
9275,9275,89594,22000,,,,,,
9455,9458,89694,22301,,,,,,
9223,9223,89475,21910,,,,,,
9251,9251,89512,21949,,,,,,
9481,9481,89749,22342,,,,,,
9490,9490,89746,22355,,,,,,
9280,9280,102826,22006,,,,,,
20574,9217,89447,21899,,,,,,
9271,9271,89627,21994,,,,,,
9282,9282,88326,22009,,,,,,
9450,9450,89760,22405,,,,,,
9395,9395,89866,22210,,,,,,
9470,9470,0,22321,,,,,,
9253,9257,89503,21957,,,,,,
20574,9217,89449,21900,,,,,,
9491,9491,84990,22356,,,,,,
9252,9252,89514,21950,,,,,,
9265,9265,0,21983,,,,,,
9256,9260,89587,21969,,,,,,
9471,9471,89709,22327,,,,,,
9202,9202,89464,21876,,,,,,
9398,9398,89047,22217,,,,,,
9427,9427,89775,22254,,,,,,
9429,9429,89771,22261,,,,,,
9283,9283,89549,22011,,,,,,
9270,9247,89558,22286,,,,,,
9284,9284,89545,22012,,,,,,
9253,9253,89520,21951,,,,,,
9276,9276,89684,22001,,,,,,
9472,9472,85996,22328,,,,,,
9207,9207,89441,21884,,,,,,
9468,9468,89690,22314,,,,,,
9415,9415,0,22239,,,,,,
9295,9295,76241,22032,,,,,,
9261,9261,88086,21972,,,,,,
9258,9258,89498,21962,,,,,,
9212,9212,73823,21892,,,,,,
9225,9225,89476,21912,,,,,,
9415,9415,73258,22240,,,,,,
9421,9421,105308,22248,,,,,,
9286,9286,89578,22016,,,,,,
9422,9422,89778,22250,,,,,,
9174,9174,89442,21831,,,,,,
9474,9474,89651,22333,,,,,,
9482,9482,89748,22344,,,,,,
9164,9402,85346,22223,,,,,,
9253,9257,89501,21958,,,,,,
9240,9241,89579,21934,,,,,,
9416,9416,89783,22241,,,,,,
9465,9465,89677,22310,,,,,,
9492,9492,105007,22359,,,,,,
9230,9230,89480,21918,,,,,,
9514,9514,89765,22401,,,,,,
9434,9434,89808,22269,,,,,,
9493,9493,89657,22360,,,,,,
9459,9459,0,22302,,,,,,
9406,9406,89834,22229,,,,,,
9224,9224,89469,21911,,,,,,
9516,9516,0,22404,,,,,,
9475,9475,73803,22335,,,,,,
9423,9423,89793,22253,,,,,,
9494,9494,89662,22361,,,,,,
9494,9494,89663,22362,,,,,,
9430,9430,89311,22262,,,,,,
9277,9277,87574,22002,,,,,,
9213,9213,0,21894,,,,,,
9271,9445,87092,22284,,,,,,
9495,9495,100877,22363,,,,,,
9397,9397,89856,22214,,,,,,
9242,9242,83224,21935,,,,,,
9398,9398,89841,22218,,,,,,
9460,9460,89697,22304,,,,,,
9261,9261,18256,21973,,,,,,
9284,9284,89550,22013,,,,,,
9476,9476,89710,22336,,,,,,
9439,9439,86072,22276,,,,,,
9216,9197,89468,21869,,,,,,
9401,9401,89846,22221,,,,,,
9433,9433,100035,22266,,,,,,
9435,9435,89800,22271,,,,,,
9483,9483,89762,22345,,,,,,
9198,9198,89482,21870,,,,,,
9250,9254,0,21952,,,,,,
9253,9257,89506,21959,,,,,,
9267,9267,89561,21988,,,,,,
9470,9470,89643,22322,,,,,,
9504,9504,89716,22376,,,,,,
9199,9199,73992,21871,,,,,,
9498,9498,89665,22369,,,,,,
9496,9496,89715,22364,,,,,,
9436,9436,89799,22272,,,,,,
9243,9243,89619,21936,,,,,,
9164,9402,89832,22224,,,,,,
9256,9260,89584,21970,,,,,,
9212,9212,0,21893,,,,,,
9508,9508,89734,22393,,,,,,
9497,9497,89723,22365,,,,,,
9287,9287,89577,22017,,,,,,
9253,9257,91671,21960,,,,,,
9202,9202,89466,21877,,,,,,
9157,9157,89238,21801,,,,,,
9403,9403,89830,22225,,,,,,
9404,9404,0,22226,,,,,,
9243,9243,89618,21937,,,,,,
9244,9244,89562,21938,,,,,,
9269,9269,89621,21991,,,,,,
9261,9261,89589,21974,,,,,,
9497,9497,89720,22366,,,,,,
9498,9498,89664,22370,,,,,,
9451,9407,89838,22230,,,,,,
9250,9254,89495,21953,,,,,,
9270,9270,89628,21992,,,,,,
9466,9466,89686,22311,,,,,,
9225,9225,89491,21913,,,,,,
9468,9468,89692,22316,,,,,,
9470,9470,89639,22323,,,,,,
9208,9208,89444,21886,,,,,,
9164,9164,86974,21815,,,,,,
9180,9180,89472,21851,,,,,,
9265,9278,89598,22004,,,,,,
9245,9245,89609,21940,,,,,,
9279,9279,73123,22005,,,,,,
9408,9408,89843,22231,,,,,,
9275,9285,89548,22014,,,,,,
9263,9263,89600,21980,,,,,,
9546,9203,89462,21879,,,,,,
9546,9203,0,21880,,,,,,
9259,9259,89510,21965,,,,,,
9513,9513,89735,22399,,,,,,
9271,9271,89625,21995,,,,,,
9470,9470,76551,22324,,,,,,
20633,20633,75097,22278,,,,,,
9226,9226,89470,21914,,,,,,
9255,9255,89517,21955,,,,,,
20639,20639,89729,22412,,,,,,
9499,9499,74892,22371,,,,,,
9484,9484,89742,22347,,,,,,
9467,9467,89672,22312,,,,,,
9421,9424,99349,22255,,,,,,
9500,9500,89699,22372,,,,,,
20632,9426,101784,22258,,,,,,
9182,9182,89473,21853,,,,,,
9282,9288,91522,22018,,,,,,
9272,9272,89630,21996,,,,,,
9397,9397,99901,22216,,,,,,
9250,9254,89492,21954,,,,,,
9293,9543,72680,22439,,,,,,
9215,9215,87440,21896,,,,,,
9273,9273,89555,21997,,,,,,
9292,9292,89537,22024,,,,,,
9237,9237,89671,21930,,,,,,
9175,9175,89437,21832,,,,,,
9519,9519,89725,22410,,,,,,
9501,9501,89708,22373,,,,,,
9477,9477,83461,22337,,,,,,
9452,9431,89770,22263,,,,,,
9418,9418,89787,22243,,,,,,
9246,9246,89563,21941,,,,,,
9438,9209,89439,21888,,,,,,
9427,9427,100583,22259,,,,,,
9450,9450,88156,22291,,,,,,
9510,9450,88156,22406,,,,,,
9450,9450,88156,22291,,,,,,
9208,9208,89445,21887,,,,,,
9204,9204,89485,21881,,,,,,
9275,9285,89546,22015,,,,,,
20604,20604,89573,22020,,,,,,
9497,9497,89721,22367,,,,,,
9509,9509,89768,22395,,,,,,
9510,9510,89769,22396,,,,,,
9425,9425,89791,22257,,,,,,
9200,9200,89458,21872,,,,,,
9274,9274,0,21998,,,,,,
9249,9249,73163,21945,,,,,,
9425,9249,73163,21945,,,,,,
9477,9249,73163,21945,,,,,,
9210,9210,89435,21889,,,,,,
9468,9468,89691,22317,,,,,,
9227,9227,84807,21915,,,,,,
9485,9485,89751,22348,,,,,,
9432,9437,89813,22273,,,,,,
20601,20601,89522,22027,,,,,,
9467,9467,89673,22313,,,,,,
9238,9238,89668,21931,,,,,,
9404,9404,89831,22227,,,,,,
9469,9469,89687,22318,,,,,,
9409,9409,89836,22232,,,,,,
9237,9237,89670,21929,,,,,,
9207,9207,89434,21885,,,,,,
9256,9260,87616,21971,,,,,,
9438,9438,89483,21882,,,,,,
9438,9438,89483,22275,,,,,,
9518,9518,89743,22407,,,,,,
9410,9410,89855,22233,,,,,,
9410,9410,89854,22234,,,,,,
9265,9265,89557,21984,,,,,,
9511,9511,75597,22397,,,,,,
9289,9289,89574,22021,,,,,,
9405,9405,89835,22228,,,,,,
9228,9228,89478,21916,,,,,,
9393,9393,89853,22207,,,,,,
9428,9428,89795,22260,,,,,,
9175,9214,89451,21895,,,,,,
9280,9280,89680,22007,,,,,,
9483,9483,84707,22346,,,,,,
9519,9519,89724,22411,,,,,,
9206,9206,89463,21883,,,,,,
9215,9215,89459,21897,,,,,,
9486,9486,89752,22349,,,,,,
9282,9282,89632,22010,,,,,,
9176,9176,89443,21834,,,,,,
9422,9422,89777,22252,,,,,,
9259,9259,102910,21966,,,,,,
9546,9546,89267,22442,,,,,,
20574,20574,89448,21901,,,,,,
9216,9216,89454,21898,,,,,,
9201,9201,89486,21875,,,,,,
9259,9259,89527,21967,,,,,,
9281,9281,89596,22008,,,,,,
20632,20632,89776,22256,,,,,,
9482,9487,89755,22350,,,,,,
9250,9250,88077,21947,,,,,,
9356,9356,89399,22149,,,,,,
9451,9451,100727,22292,,,,,,
20639,9451,100727,22292,,,,,,
9488,9488,89747,22353,,,,,,
9503,9503,89660,22375,,,,,,
9510,9521,89757,22415,,,,,,
9469,9469,89688,22319,,,,,,
9239,9239,70762,21932,,,,,,
9200,9200,89452,21873,,,,,,
9518,9518,89744,22408,,,,,,
9259,9159,73743,21805,,,,,,
9497,9497,89722,22368,,,,,,
9432,9437,89812,22274,,,,,,
9474,9474,89650,22334,,,,,,
9478,9478,89646,22339,,,,,,
9481,9139,73160,21772,,,,,,
9469,9504,90421,22377,,,,,,
9504,9504,90421,22377,,,,,,
9518,9518,89745,22409,,,,,,
9520,9520,72160,22413,,,,,,
9491,9491,91514,22357,,,,,,
9230,9230,89479,21919,,,,,,
20602,20602,100079,22028,,,,,,
20639,20639,0,22414,,,,,,
9508,9372,91405,22175,,,,,,
9247,9247,92173,21942,,,,,,
9210,9210,89436,21890,,,,,,
9290,9290,89581,22022,,,,,,
9217,9217,89453,21902,,,,,,
9411,9411,101531,22235,,,,,,
9248,9248,73383,21943,,,,,,
9248,9248,89620,21944,,,,,,
9439,9439,69662,22277,,,,,,
9202,9202,89465,21878,,,,,,
9459,9459,89698,22303,,,,,,
